Date,Receipt_ID,Product_Name,Brand_Name,Category,Quantity,Selling_Price,Cost_Price,Stock_For_Month
20/10/2023,REC-PPv-3146,Paper Towels,Quick Dry,Household,3,5.01,4.27,62
20/10/2023,REC-pWm-6479,Lettuce,Crisp Greens,Produce,4,1.29,1.14,113
20/10/2023,REC-gMk-6645,Biscuits,Cookie Crumble,Snacks,4,5.12,3.99,135
20/10/2023,REC-Zkd-5555,Olive Oil,Golden Grove,Pantry,2,6.53,5.3,197
21/10/2023,REC-DBr-5659,Cheese,Australian Cheeses,Dairy,5,2.55,2.27,144
21/10/2023,REC-mRS-9206,Lettuce,Garden Select,Produce,2,3.5,2.7,56
21/10/2023,REC-egd-8778,Milk,Dairy Fresh,Dairy,2,5.75,4.82,121
21/10/2023,REC-lBf-1388,Coffee,Urban Brew,Beverages,2,3.77,3.12,87
21/10/2023,REC-mkv-4987,Salt,Aussie Salt,Pantry,3,4.57,3.71,53
21/10/2023,REC-paJ-9772,Biscuits,Aussie Bakes,Snacks,2,1.92,1.69,91
21/10/2023,REC-rHL-2678,Cheese,Blockbuster Cheeses,Dairy,2,3.69,3.01,68
22/10/2023,REC-QVc-1927,Milk,Farmers Choice,Dairy,4,4.24,3.19,53
22/10/2023,REC-Tue-6379,Juice,Fruit Burst,Beverages,4,5.64,4.66,74
22/10/2023,REC-eHu-6502,Chicken Breast,Butcher's Best,Meat,3,11.69,9.31,176
22/10/2023,REC-fBG-3217,Yogurt,Morning Bliss,Dairy,1,3.24,2.89,138
22/10/2023,REC-WLT-4472,Toilet Paper,Quilted Comfort,Household,3,8.26,6.86,131
23/10/2023,REC-dvA-9078,Dish Soap,Power Clean,Household,5,9.07,7.75,144
23/10/2023,REC-uwI-3601,Pasta,Grainfield Co.,Pantry,2,8.16,6.77,87
23/10/2023,REC-uIM-5145,Rice,Aussie Grains,Pantry,5,4.02,3.26,66
23/10/2023,REC-wOf-9848,Sugar,Cane Sugar Co.,Pantry,3,3.58,3.17,190
23/10/2023,REC-bvU-3412,Beef Mince,Farm Fresh Meats,Meat,5,18.72,13.52,89
23/10/2023,REC-Dgd-5132,Lettuce,Crisp Greens,Produce,3,2.95,2.37,144
23/10/2023,REC-iDQ-2613,Soft Drink,Sparkle Beverages,Beverages,5,5.66,4.27,55
23/10/2023,REC-OQA-1010,Beef Mince,Prime Cuts,Meat,5,18.01,13.79,155
23/10/2023,REC-ZXM-1202,Soft Drink,Sparkle Beverages,Beverages,3,2.89,2.43,162
24/10/2023,REC-rZX-3228,Tomatoes,Vine Ripened,Produce,4,3.36,2.79,122
24/10/2023,REC-nID-4883,Sugar,Sweet Stuff,Pantry,2,4.55,3.85,72
24/10/2023,REC-oFv-4985,Flour,Golden Grains,Pantry,2,7.88,5.89,68
24/10/2023,REC-jRP-2745,Canned Beans,Simply Canned,Pantry,2,5.47,4.76,53
24/10/2023,REC-PoW-8453,Juice,Fresh Squeeze,Beverages,3,4.3,3.79,138
25/10/2023,REC-diY-4677,Biscuits,Cookie Crumble,Snacks,1,4.62,3.68,175
25/10/2023,REC-NtM-1405,Cereal,Golden Grains,Breakfast,3,6.52,5.41,59
25/10/2023,REC-vof-3808,Coffee,Bean Supreme,Beverages,4,2.62,2.26,135
25/10/2023,REC-iUi-2658,Laundry Detergent,Fresh Scent,Household,5,9.65,8.22,77
26/10/2023,REC-UdI-8992,Chips,Crunchy Bites,Snacks,1,4.79,3.84,57
27/10/2023,REC-bcJ-1298,Canned Tomatoes,Hearty Harvest,Pantry,5,3.54,3.16,81
27/10/2023,REC-gzr-6484,Pasta,Pasta Perfection,Pantry,3,8.22,5.98,67
27/10/2023,REC-AFC-6752,Yogurt,Pure Greek,Dairy,5,5.28,3.78,140
27/10/2023,REC-UXX-0820,Toilet Paper,Soft Touch,Household,5,11.82,9.29,183
27/10/2023,REC-LZv-1840,Canned Tomatoes,Hearty Harvest,Pantry,3,8.15,5.88,58
27/10/2023,REC-cJz-5409,Biscuits,Cookie Crumble,Snacks,4,3.26,2.42,107
27/10/2023,REC-CiY-0911,Yogurt,Morning Bliss,Dairy,1,6.72,4.96,163
27/10/2023,REC-ifN-1053,Milk,Farmers Choice,Dairy,2,4.9,3.83,192
27/10/2023,REC-Bgi-2316,Toilet Paper,Soft Touch,Household,5,9.59,8.31,189
27/10/2023,REC-VUe-1271,Canned Tomatoes,Hearty Harvest,Pantry,1,7.24,5.62,59
28/10/2023,REC-zka-8951,Salt,Crystal Co.,Pantry,2,8.02,6.63,187
28/10/2023,REC-MFA-0638,Canned Beans,Simply Canned,Pantry,2,5.8,4.35,200
29/10/2023,REC-UCb-8283,Rice,Aussie Grains,Pantry,3,8.66,6.38,68
29/10/2023,REC-zuk-3481,Bananas,Island Harvest,Produce,3,3.54,2.84,163
29/10/2023,REC-GrS-0927,Sugar,Cane Sugar Co.,Pantry,2,2.54,2.25,58
29/10/2023,REC-uut-2891,Lettuce,Garden Select,Produce,3,2.15,1.81,61
29/10/2023,REC-Xni-6960,Laundry Detergent,Clean Wave,Household,2,7.47,5.37,56
29/10/2023,REC-kmY-7330,Flour,Golden Grains,Pantry,4,3.74,3.23,113
29/10/2023,REC-Qts-6224,Sugar,Cane Sugar Co.,Pantry,5,3.12,2.62,173
30/10/2023,REC-rTd-2728,Dish Soap,Eco-Wash,Household,2,10.56,7.82,62
30/10/2023,REC-rVC-5085,Beef Mince,Butcher's Best,Meat,2,17.36,12.4,61
30/10/2023,REC-Zll-4114,Bread,Crusty Creations,Bakery,2,5.23,3.9,162
30/10/2023,REC-FAj-2831,Biscuits,Sweet Treats,Snacks,5,2.38,1.76,79
30/10/2023,REC-Etx-2306,Salt,Aussie Salt,Pantry,3,5.71,4.56,136
30/10/2023,REC-cCz-9284,Pasta,Pasta Perfection,Pantry,2,8.5,6.33,194
01/11/2023,REC-YbY-5087,Sugar,Sweet Stuff,Pantry,5,7.61,5.98,101
01/11/2023,REC-KCf-4452,Coffee,Bean Supreme,Beverages,1,2.46,1.83,135
01/11/2023,REC-bop-8482,Milk,Dairy Fresh,Dairy,2,5.41,4.27,105
01/11/2023,REC-oJa-8781,Chicken Breast,Butcher's Best,Meat,5,9.42,8.16,123
01/11/2023,REC-peg-1121,Juice,Fruit Burst,Beverages,2,5.61,4.13,152
02/11/2023,REC-nEB-8266,Juice,Fruit Burst,Beverages,2,6.14,4.99,144
02/11/2023,REC-vQY-3775,Canned Beans,Hearty Harvest,Pantry,3,8.2,6.03,149
02/11/2023,REC-Bzf-0169,Milk,Farmers Choice,Dairy,3,6.68,4.83,86
02/11/2023,REC-qiG-3460,Tomatoes,Vine Ripened,Produce,1,2.33,1.82,147
02/11/2023,REC-ohB-3724,Paper Towels,Handy Wipes,Household,5,5.7,4.3,75
02/11/2023,REC-UyF-1203,Chips,Crunchy Bites,Snacks,1,5.08,3.82,192
02/11/2023,REC-exq-0303,Chips,Salt & Crunch,Snacks,5,4.23,3.1,83
02/11/2023,REC-Una-7262,Chips,Salt & Crunch,Snacks,3,2.83,2.26,90
03/11/2023,REC-WDP-5891,Lettuce,Crisp Greens,Produce,5,3.86,3.44,155
03/11/2023,REC-KhK-7586,Flour,The Baker's Choice,Pantry,2,6.35,4.79,121
03/11/2023,REC-sKC-1738,Yogurt,Morning Bliss,Dairy,2,3.06,2.29,119
03/11/2023,REC-Mmx-9040,Cheese,Blockbuster Cheeses,Dairy,5,4.1,3.37,135
04/11/2023,REC-sgJ-1261,Laundry Detergent,Fresh Scent,Household,1,10.73,8.7,81
04/11/2023,REC-ZtO-0512,Cereal,Golden Grains,Breakfast,3,6.13,5.25,92
04/11/2023,REC-bbS-4551,Bread,Crusty Creations,Bakery,2,3.4,2.79,132
04/11/2023,REC-mTi-6699,Coffee,Urban Brew,Beverages,4,1.89,1.59,139
04/11/2023,REC-LWp-8310,Bread,Crusty Creations,Bakery,3,3.49,2.55,190
04/11/2023,REC-lSX-4018,Milk,Dairy Fresh,Dairy,1,4.52,3.9,150
06/11/2023,REC-wXj-6023,Cheese,Gourmet Gold,Dairy,2,4.08,3.45,149
06/11/2023,REC-FOq-3478,Olive Oil,Golden Grove,Pantry,5,4.25,3.21,101
06/11/2023,REC-heH-3214,Coffee,Bean Supreme,Beverages,4,3.91,3.15,74
06/11/2023,REC-NrG-3983,Dish Soap,Power Clean,Household,4,7.78,6.67,152
07/11/2023,REC-qDZ-4570,Juice,Fruit Burst,Beverages,3,3.64,3.1,153
07/11/2023,REC-gWg-8193,Laundry Detergent,Clean Wave,Household,5,8.84,6.77,141
07/11/2023,REC-Aqm-7428,Sugar,Cane Sugar Co.,Pantry,5,3.01,2.56,143
07/11/2023,REC-Xjs-1583,Coffee,Urban Brew,Beverages,1,4.81,3.49,138
07/11/2023,REC-NaP-9973,Lettuce,Garden Select,Produce,1,4.38,3.15,172
07/11/2023,REC-oYM-2467,Rice,Rice King,Pantry,4,2.62,1.96,84
07/11/2023,REC-Ohh-8212,Laundry Detergent,Clean Wave,Household,5,10.42,7.95,125
08/11/2023,REC-PMd-8642,Tomatoes,Vine Ripened,Produce,2,3.05,2.37,57
08/11/2023,REC-TLo-0652,Bananas,Island Harvest,Produce,3,3.83,2.83,97
08/11/2023,REC-FBV-0330,Olive Oil,Golden Grove,Pantry,4,6.1,4.98,188
08/11/2023,REC-ruC-0183,Flour,The Baker's Choice,Pantry,5,4.87,3.88,57
08/11/2023,REC-zdv-0297,Milk,Farmers Choice,Dairy,5,6.35,4.81,142
08/11/2023,REC-oBh-4952,Flour,The Baker's Choice,Pantry,3,3.8,3.0,162
08/11/2023,REC-Whp-0479,Sugar,Sweet Stuff,Pantry,4,3.82,3.21,199
08/11/2023,REC-gsL-6350,Toilet Paper,Quilted Comfort,Household,2,10.97,8.55,115
08/11/2023,REC-mZY-6275,Dish Soap,Sparkle Clean,Household,2,6.63,5.47,165
08/11/2023,REC-XIR-9974,Chicken Breast,Butcher's Best,Meat,3,14.98,12.02,97
09/11/2023,REC-GfU-1821,Sugar,Sweet Stuff,Pantry,3,7.73,6.99,140
09/11/2023,REC-qMv-9791,Flour,The Baker's Choice,Pantry,4,2.35,1.68,170
09/11/2023,REC-TTg-1705,Bananas,Tropical Treat,Produce,2,3.63,3.26,54
09/11/2023,REC-ccg-3043,Canned Beans,Simply Canned,Pantry,4,4.65,4.14,65
09/11/2023,REC-ngX-1267,Bread,Crusty Creations,Bakery,2,5.23,3.87,81
09/11/2023,REC-Avq-9644,Pasta,Italian Kitchen,Pantry,3,2.58,2.14,109
09/11/2023,REC-cnS-0259,Cheese,Blockbuster Cheeses,Dairy,1,3.79,2.94,174
09/11/2023,REC-YaS-5790,Eggs,Farmstead,Dairy,2,5.06,4.45,170
09/11/2023,REC-MzJ-4169,Flour,The Baker's Choice,Pantry,1,2.01,1.77,164
10/11/2023,REC-Gnp-5906,Cereal,Golden Grains,Breakfast,3,7.15,5.66,103
10/11/2023,REC-Jab-1541,Soft Drink,Fizz Co.,Beverages,1,5.0,3.69,155
10/11/2023,REC-iYv-6105,Yogurt,Morning Bliss,Dairy,1,6.0,4.62,145
10/11/2023,REC-Vel-9547,Soft Drink,Sparkle Beverages,Beverages,3,2.35,1.79,91
10/11/2023,REC-uum-2678,Coffee,Bean Supreme,Beverages,5,2.54,2.2,195
10/11/2023,REC-IZV-5960,Tomatoes,Vine Ripened,Produce,5,3.64,2.65,91
10/11/2023,REC-lxr-5183,Coffee,Urban Brew,Beverages,5,1.8,1.63,151
10/11/2023,REC-slV-4025,Bread,Crusty Creations,Bakery,2,3.63,3.16,127
10/11/2023,REC-PoV-2027,Laundry Detergent,Fresh Scent,Household,2,7.86,5.94,113
10/11/2023,REC-sNJ-9346,Paper Towels,Handy Wipes,Household,2,7.34,6.44,158
11/11/2023,REC-Isk-0542,Bananas,Island Harvest,Produce,1,1.54,1.14,177
11/11/2023,REC-bfn-7634,Eggs,Sunny-Side,Dairy,4,4.53,3.74,161
11/11/2023,REC-wQv-6562,Milk,Farmers Choice,Dairy,4,3.9,3.28,154
11/11/2023,REC-UnI-0763,Eggs,Sunny-Side,Dairy,2,5.28,4.04,180
11/11/2023,REC-Kti-2120,Biscuits,Sweet Treats,Snacks,1,2.05,1.6,86
11/11/2023,REC-NxJ-3357,Lettuce,Crisp Greens,Produce,4,2.58,1.94,72
11/11/2023,REC-lEL-4732,Chips,Salt & Crunch,Snacks,5,2.02,1.52,55
11/11/2023,REC-KYV-3530,Canned Beans,Hearty Harvest,Pantry,4,3.38,2.82,118
11/11/2023,REC-SsJ-9885,Milk,Farmers Choice,Dairy,3,5.56,4.67,178
13/11/2023,REC-pjK-9279,Yogurt,Pure Greek,Dairy,5,3.9,3.54,162
13/11/2023,REC-Blm-7609,Tomatoes,Sun Kissed,Produce,1,2.72,2.32,101
13/11/2023,REC-IBk-6629,Chips,Crunchy Bites,Snacks,2,2.25,1.96,169
13/11/2023,REC-bjc-6433,Salt,Aussie Salt,Pantry,4,7.36,5.3,106
13/11/2023,REC-Ciw-6043,Dish Soap,Sparkle Clean,Household,2,10.72,8.89,166
13/11/2023,REC-zPd-8816,Salt,Crystal Co.,Pantry,3,5.26,4.39,168
15/11/2023,REC-fvH-2111,Cereal,Healthy Start,Breakfast,1,4.55,3.34,70
15/11/2023,REC-EfX-1889,Sugar,Sweet Stuff,Pantry,4,5.98,4.39,146
15/11/2023,REC-qJk-0166,Dish Soap,Power Clean,Household,5,7.79,6.16,168
15/11/2023,REC-GVk-8805,Flour,The Baker's Choice,Pantry,2,7.77,6.96,134
15/11/2023,REC-nTH-8276,Pasta,Pasta Perfection,Pantry,4,7.88,5.71,120
15/11/2023,REC-zZU-0547,Dish Soap,Sparkle Clean,Household,4,6.56,5.65,80
16/11/2023,REC-cSz-4111,Lettuce,Crisp Greens,Produce,3,4.15,3.15,124
16/11/2023,REC-HUi-6189,Laundry Detergent,Clean Wave,Household,4,9.7,7.36,174
16/11/2023,REC-ImD-2619,Biscuits,Cookie Crumble,Snacks,2,4.39,3.86,100
16/11/2023,REC-ptd-5418,Canned Tomatoes,Hearty Harvest,Pantry,3,6.53,5.92,142
17/11/2023,REC-Phj-4437,Cheese,Blockbuster Cheeses,Dairy,1,3.86,2.84,192
17/11/2023,REC-uRn-8823,Biscuits,Sweet Treats,Snacks,4,3.64,3.03,176
17/11/2023,REC-rCn-8756,Flour,The Baker's Choice,Pantry,3,8.2,6.96,51
18/11/2023,REC-ImH-5312,Canned Tomatoes,Hearty Harvest,Pantry,4,5.52,4.21,143
18/11/2023,REC-Ykk-5108,Bananas,Tropical Treat,Produce,4,3.07,2.4,69
18/11/2023,REC-PWs-0941,Rice,Aussie Grains,Pantry,2,4.59,3.37,151
18/11/2023,REC-DsA-3292,Lettuce,Garden Select,Produce,2,1.69,1.3,102
18/11/2023,REC-ouw-1495,Laundry Detergent,Aussie Wash,Household,1,12.77,9.52,130
18/11/2023,REC-srZ-6700,Olive Oil,Mediterranean Harvest,Pantry,5,5.08,4.38,109
18/11/2023,REC-aEg-0959,Chicken Breast,Prime Cuts,Meat,3,17.53,13.81,186
18/11/2023,REC-Lcv-0263,Canned Tomatoes,Simply Canned,Pantry,3,4.01,3.03,135
18/11/2023,REC-Xoh-4816,Tea Bags,Bushland Brews,Beverages,1,4.86,4.21,164
18/11/2023,REC-HrP-5919,Dish Soap,Eco-Wash,Household,1,10.49,7.61,187
19/11/2023,REC-eHb-3361,Coffee,Bean Supreme,Beverages,1,2.34,2.06,67
19/11/2023,REC-JGT-4039,Olive Oil,Golden Grove,Pantry,2,2.83,2.19,171
19/11/2023,REC-vBi-3933,Milk,Farmers Choice,Dairy,5,3.36,2.69,197
19/11/2023,REC-kHs-3580,Milk,Farmers Choice,Dairy,2,5.42,3.91,157
19/11/2023,REC-rrX-6471,Sugar,Sweet Stuff,Pantry,1,3.44,2.71,97
19/11/2023,REC-RUp-5924,Eggs,Golden Yolk,Dairy,4,3.53,3.12,192
19/11/2023,REC-cFg-4987,Milk,Meadowland,Dairy,1,3.79,3.41,105
19/11/2023,REC-kIr-9550,Tea Bags,Bushland Brews,Beverages,2,5.03,4.19,56
20/11/2023,REC-sRU-6996,Milk,Meadowland,Dairy,3,5.46,4.3,124
20/11/2023,REC-XAN-4714,Toilet Paper,Quilted Comfort,Household,2,7.35,5.54,117
20/11/2023,REC-hiy-1473,Laundry Detergent,Aussie Wash,Household,4,8.68,6.91,121
20/11/2023,REC-WUh-4644,Cereal,Morning Crunch,Breakfast,1,5.39,4.26,119
20/11/2023,REC-kht-5004,Apples,Orchard Fresh,Produce,4,2.22,1.75,114
20/11/2023,REC-wuT-8568,Bread,Sunrise Bakes,Bakery,1,3.03,2.66,60
20/11/2023,REC-ZnG-5535,Tea Bags,Tea Time,Beverages,1,5.11,4.31,124
21/11/2023,REC-NRr-6178,Bananas,Tropical Treat,Produce,2,1.96,1.65,64
21/11/2023,REC-WNy-8836,Milk,Farmers Choice,Dairy,5,5.48,4.07,96
21/11/2023,REC-wMX-7781,Chicken Breast,Butcher's Best,Meat,5,13.06,10.08,61
21/11/2023,REC-Zyy-7602,Cereal,Golden Grains,Breakfast,3,5.98,4.91,56
23/11/2023,REC-smD-3021,Juice,Fresh Squeeze,Beverages,2,4.57,3.75,158
23/11/2023,REC-jLW-0395,Lettuce,Crisp Greens,Produce,4,4.21,3.43,59
23/11/2023,REC-VLw-0779,Biscuits,Sweet Treats,Snacks,3,2.55,1.84,161
27/11/2023,REC-apz-8151,Chicken Breast,Prime Cuts,Meat,5,15.34,13.31,104
27/11/2023,REC-nOX-7098,Chips,Crunchy Bites,Snacks,3,2.82,2.49,107
27/11/2023,REC-mkw-1854,Cereal,Golden Grains,Breakfast,4,7.48,5.72,171
29/11/2023,REC-Vvx-0992,Pasta,Grainfield Co.,Pantry,4,2.38,1.78,55
29/11/2023,REC-pCw-0534,Toilet Paper,Soft Touch,Household,3,12.89,9.94,133
29/11/2023,REC-tXV-6597,Dish Soap,Eco-Wash,Household,3,5.94,5.33,90
30/11/2023,REC-dtb-8510,Eggs,Farmstead,Dairy,4,3.11,2.53,165
30/11/2023,REC-FDF-7169,Olive Oil,Mediterranean Harvest,Pantry,3,9.72,6.95,183
30/11/2023,REC-nKq-9250,Flour,The Baker's Choice,Pantry,5,8.17,6.68,175
01/12/2023,REC-pVJ-9098,Flour,Golden Grains,Pantry,4,5.44,4.39,122
01/12/2023,REC-mcI-0296,Canned Beans,Hearty Harvest,Pantry,3,7.05,6.33,95
01/12/2023,REC-whd-2360,Cheese,Blockbuster Cheeses,Dairy,5,3.95,3.54,145
02/12/2023,REC-lkG-4380,Soft Drink,Fizz Co.,Beverages,1,4.97,3.84,184
02/12/2023,REC-GzJ-4626,Laundry Detergent,Fresh Scent,Household,5,8.68,7.76,174
02/12/2023,REC-HTW-7498,Chicken Breast,Prime Cuts,Meat,2,16.98,13.81,157
02/12/2023,REC-yOL-3964,Flour,Golden Grains,Pantry,3,6.28,4.5,131
02/12/2023,REC-Jvk-4001,Salt,Aussie Salt,Pantry,3,2.82,2.11,103
02/12/2023,REC-BIy-2227,Apples,Orchard Fresh,Produce,5,1.78,1.47,187
02/12/2023,REC-Asw-3650,Flour,Golden Grains,Pantry,4,5.05,4.11,153
04/12/2023,REC-yTS-7224,Pasta,Grainfield Co.,Pantry,1,8.32,6.66,95
04/12/2023,REC-RrS-3754,Chips,Crunchy Bites,Snacks,1,5.23,3.78,95
05/12/2023,REC-Ywr-9044,Eggs,Farmstead,Dairy,4,3.5,2.51,64
05/12/2023,REC-ajH-6856,Tomatoes,Vine Ripened,Produce,4,2.2,1.8,98
05/12/2023,REC-tPj-8613,Lettuce,Garden Select,Produce,3,2.78,2.43,174
05/12/2023,REC-PmV-7008,Milk,Farmers Choice,Dairy,5,2.65,2.16,181
05/12/2023,REC-QPR-7619,Eggs,Sunny-Side,Dairy,1,6.29,4.95,70
05/12/2023,REC-dUP-2204,Yogurt,Morning Bliss,Dairy,4,4.93,3.68,103
05/12/2023,REC-REA-9645,Cereal,Healthy Start,Breakfast,1,4.33,3.26,83
05/12/2023,REC-wrO-1644,Pasta,Grainfield Co.,Pantry,2,6.51,4.66,100
05/12/2023,REC-rBN-9072,Eggs,Sunny-Side,Dairy,5,5.47,4.51,160
05/12/2023,REC-irp-4828,Toilet Paper,Soft Touch,Household,5,10.2,7.85,191
06/12/2023,REC-YGc-8775,Cheese,Blockbuster Cheeses,Dairy,5,2.74,2.04,158
06/12/2023,REC-jOb-8811,Eggs,Farmstead,Dairy,1,4.12,3.57,52
06/12/2023,REC-fqA-2270,Toilet Paper,Quilted Comfort,Household,3,10.37,8.65,150
06/12/2023,REC-qDi-7597,Juice,Fruit Burst,Beverages,2,4.93,3.79,101
06/12/2023,REC-anC-5516,Chips,Crunchy Bites,Snacks,3,4.18,3.38,91
06/12/2023,REC-QnH-5836,Milk,Farmers Choice,Dairy,4,3.35,2.94,170
07/12/2023,REC-dhI-9659,Eggs,Farmstead,Dairy,4,3.53,2.92,120
07/12/2023,REC-eOr-7407,Soft Drink,Sparkle Beverages,Beverages,3,4.41,3.59,115
07/12/2023,REC-saZ-8245,Chicken Breast,Prime Cuts,Meat,4,18.72,14.68,121
07/12/2023,REC-cDA-3679,Paper Towels,Quick Dry,Household,3,12.19,9.09,107
07/12/2023,REC-OLp-5109,Apples,Local Grown,Produce,3,3.72,3.21,91
07/12/2023,REC-coX-8297,Bread,Sunrise Bakes,Bakery,4,3.79,3.32,144
07/12/2023,REC-rXF-3240,Rice,Rice King,Pantry,2,4.29,3.85,123
08/12/2023,REC-oVp-7707,Juice,Fruit Burst,Beverages,3,3.67,2.98,117
08/12/2023,REC-RVc-8281,Paper Towels,Handy Wipes,Household,3,10.51,8.83,155
08/12/2023,REC-zsg-4461,Tomatoes,Vine Ripened,Produce,3,4.11,3.22,146
08/12/2023,REC-lSk-6002,Toilet Paper,Soft Touch,Household,1,7.83,5.84,186
08/12/2023,REC-KQh-0719,Dish Soap,Sparkle Clean,Household,1,10.81,8.14,181
08/12/2023,REC-OIy-0863,Cheese,Gourmet Gold,Dairy,2,3.48,2.8,51
08/12/2023,REC-iwH-1531,Rice,Aussie Grains,Pantry,4,6.82,5.46,137
08/12/2023,REC-iEc-7162,Flour,The Baker's Choice,Pantry,2,4.49,4.05,60
08/12/2023,REC-gSp-1308,Yogurt,Pure Greek,Dairy,3,4.54,3.71,180
08/12/2023,REC-Kdr-5404,Cereal,Golden Grains,Breakfast,2,4.35,3.58,102
11/12/2023,REC-ZQS-2828,Salt,Crystal Co.,Pantry,5,3.02,2.33,112
11/12/2023,REC-MuL-4262,Chicken Breast,Prime Cuts,Meat,5,14.45,13.01,61
11/12/2023,REC-tPV-1402,Rice,Aussie Grains,Pantry,1,3.81,2.81,66
11/12/2023,REC-fls-3541,Biscuits,Sweet Treats,Snacks,5,3.17,2.74,161
11/12/2023,REC-KIp-8343,Soft Drink,Sparkle Beverages,Beverages,2,5.24,3.89,103
11/12/2023,REC-Alo-1543,Bread,Crusty Creations,Bakery,3,4.65,3.45,154
11/12/2023,REC-RtE-4399,Bread,Daily Loaf,Bakery,2,3.24,2.81,67
12/12/2023,REC-Zml-9103,Pasta,Pasta Perfection,Pantry,2,7.22,5.19,117
12/12/2023,REC-Mzb-1134,Tomatoes,Vine Ripened,Produce,1,3.05,2.3,174
12/12/2023,REC-EjK-1768,Tomatoes,Vine Ripened,Produce,1,4.03,3.03,97
12/12/2023,REC-ULL-4744,Tea Bags,Tea Time,Beverages,1,3.41,2.44,105
12/12/2023,REC-AYX-8896,Apples,Orchard Fresh,Produce,1,1.64,1.48,71
12/12/2023,REC-gVw-0532,Milk,Meadowland,Dairy,4,3.43,3.0,101
12/12/2023,REC-jwO-4196,Tomatoes,Sun Kissed,Produce,5,2.81,2.34,54
13/12/2023,REC-GwR-7238,Laundry Detergent,Clean Wave,Household,5,3.83,3.37,160
13/12/2023,REC-xVy-2525,Biscuits,Aussie Bakes,Snacks,4,4.25,3.11,137
13/12/2023,REC-aPV-8400,Milk,Dairy Fresh,Dairy,1,6.11,4.69,163
14/12/2023,REC-Yee-4727,Tea Bags,Tea Time,Beverages,1,4.31,3.17,134
15/12/2023,REC-ADZ-2937,Milk,Farmers Choice,Dairy,3,5.23,4.37,86
15/12/2023,REC-nNm-4629,Laundry Detergent,Clean Wave,Household,4,9.23,6.94,192
15/12/2023,REC-juE-3224,Cheese,Australian Cheeses,Dairy,2,5.85,4.38,198
15/12/2023,REC-qLu-0591,Cereal,Healthy Start,Breakfast,3,7.42,5.76,65
15/12/2023,REC-Vpj-1951,Coffee,Aussie Roast,Beverages,4,3.59,2.72,136
15/12/2023,REC-SZc-3555,Biscuits,Aussie Bakes,Snacks,5,2.45,2.22,113
15/12/2023,REC-bLK-7649,Soft Drink,Fizz Co.,Beverages,5,5.47,4.63,102
15/12/2023,REC-duM-1019,Cereal,Healthy Start,Breakfast,1,7.13,5.54,195
15/12/2023,REC-AVD-4834,Toilet Paper,Quilted Comfort,Household,4,9.92,8.71,163
15/12/2023,REC-fwE-7020,Eggs,Sunny-Side,Dairy,5,4.62,3.96,183
16/12/2023,REC-SxU-6854,Cereal,Healthy Start,Breakfast,3,5.13,3.79,117
16/12/2023,REC-dDG-9726,Cereal,Golden Grains,Breakfast,5,4.57,4.14,105
16/12/2023,REC-JiY-8427,Eggs,Golden Yolk,Dairy,3,5.67,4.41,171
17/12/2023,REC-FEU-6232,Coffee,Aussie Roast,Beverages,1,4.85,4.14,85
17/12/2023,REC-dHh-7987,Beef Mince,Farm Fresh Meats,Meat,1,19.44,14.9,121
17/12/2023,REC-SSW-3301,Lettuce,Garden Select,Produce,5,1.48,1.13,118
17/12/2023,REC-Uuf-0715,Pasta,Grainfield Co.,Pantry,5,8.58,6.4,54
17/12/2023,REC-Tjy-1558,Paper Towels,Quick Dry,Household,1,11.27,9.39,57
17/12/2023,REC-efi-2371,Coffee,Aussie Roast,Beverages,1,3.97,2.99,138
17/12/2023,REC-uaX-1683,Coffee,Aussie Roast,Beverages,2,5.22,3.77,176
17/12/2023,REC-AuS-7720,Lettuce,Garden Select,Produce,5,2.63,1.93,91
17/12/2023,REC-MSk-6835,Chicken Breast,Lean Meats,Meat,1,15.34,12.21,73
17/12/2023,REC-OaS-3301,Biscuits,Sweet Treats,Snacks,1,3.93,3.55,140
18/12/2023,REC-ncE-0144,Sugar,Sweet Stuff,Pantry,1,5.58,4.36,68
20/12/2023,REC-VWS-1635,Pasta,Grainfield Co.,Pantry,5,8.72,6.78,119
20/12/2023,REC-BAg-3333,Yogurt,Creamy Delights,Dairy,4,5.94,4.31,69
20/12/2023,REC-RBL-1072,Olive Oil,Golden Grove,Pantry,3,6.17,5.38,123
20/12/2023,REC-kvQ-6894,Tea Bags,Bushland Brews,Beverages,4,4.07,3.3,122
20/12/2023,REC-NHV-9364,Pasta,Grainfield Co.,Pantry,2,3.22,2.57,50
20/12/2023,REC-cPj-8525,Bread,Daily Loaf,Bakery,3,3.86,3.31,63
20/12/2023,REC-lGJ-6806,Chicken Breast,Prime Cuts,Meat,2,13.78,11.85,198
20/12/2023,REC-BNe-2923,Olive Oil,Golden Grove,Pantry,4,3.27,2.51,126
22/12/2023,REC-mzS-5840,Yogurt,Creamy Delights,Dairy,4,6.02,4.54,190
22/12/2023,REC-vKP-0841,Chicken Breast,Butcher's Best,Meat,3,16.48,13.36,123
22/12/2023,REC-irv-9698,Biscuits,Cookie Crumble,Snacks,3,4.85,3.55,182
22/12/2023,REC-Jni-7243,Chicken Breast,Lean Meats,Meat,1,17.79,14.88,104
22/12/2023,REC-tMG-6771,Cereal,Morning Crunch,Breakfast,4,7.56,5.92,190
22/12/2023,REC-Tkq-5545,Bananas,Island Harvest,Produce,4,1.62,1.2,66
